Day,Date,Fassala sim,Fassala data,Fassala error,Mentao sim,Mentao data,Mentao error,Dori sim,Dori data,Dori error,Damba sim,Damba data,Damba error,Djibo sim,Djibo data,Djibo error,Niamey sim,Niamey data,Niamey error,Mangaize sim,Mangaize data,Mangaize error,Ayorou sim,Ayorou data,Ayorou error,Tahoua sim,Tahoua data,Tahoua error,Abala sim,Abala data,Abala error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
574,2024-03-28,9500,11688,0.1872,9072,8673,0.046,8675,7256,0.1956,4362,4559,0.0432,1712,2376,0.2795,35810,36643,0.0227,5714,5768,0.0094,10256,11246,0.088,12475,11089,0.125,20863,22318,0.0652,0.08103583838486317,121616,118922,118281,118439,213
575,2024-03-29,9500,11688,0.1872,9075,8673,0.0464,8680,7256,0.1963,4362,4559,0.0432,1709,2376,0.2807,35810,36643,0.0227,5714,5768,0.0094,10251,11246,0.0885,12475,11089,0.125,20863,22318,0.0652,0.08117110947658542,121616,118922,118281,118439,213
576,2024-03-30,9500,11688,0.1872,9067,8673,0.0454,8684,7256,0.1968,4362,4559,0.0432,1717,2376,0.2774,35810,36643,0.0227,5714,5768,0.0094,10245,11246,0.089,12475,11089,0.125,20863,22318,0.0652,0.08112038281718957,121616,118922,118281,118437,213
577,2024-03-31,9500,11688,0.1872,9067,8673,0.0454,8692,7256,0.1979,4362,4559,0.0432,1717,2376,0.2774,35810,36643,0.0227,5714,5768,0.0094,10236,11246,0.0898,12475,11089,0.125,20863,22318,0.0652,0.08126410835214447,121616,118920,118281,118436,213
578,2024-04-01,9500,11688,0.1872,9069,8673,0.0457,8693,7256,0.198,4362,4559,0.0432,1715,2376,0.2782,35810,36643,0.0227,5710,5768,0.0101,10239,11246,0.0895,12475,11089,0.125,20863,22318,0.0652,0.08131483501154031,121616,118919,118281,118436,213
579,2024-04-02,9500,11688,0.1872,9072,8673,0.046,8690,7256,0.1976,4362,4559,0.0432,1712,2376,0.2795,35810,36643,0.0227,5707,5768,0.0106,10247,11246,0.0888,12475,11089,0.125,20863,22318,0.0652,0.08129792612507503,121616,118921,118281,118438,213
580,2024-04-03,9500,11688,0.1872,9073,8673,0.0461,8693,7256,0.198,4362,4559,0.0432,1711,2376,0.2799,35810,36643,0.0227,5707,5768,0.0106,10244,11246,0.0891,12475,11089,0.125,20863,22318,0.0652,0.08136556167093616,121616,118922,118281,118438,213
581,2024-04-04,9500,11688,0.1872,9075,8673,0.0464,8697,7256,0.1986,4362,4559,0.0432,1709,2376,0.2807,35810,36643,0.0227,5707,5768,0.0106,10239,11246,0.0895,12475,11089,0.125,20863,22318,0.0652,0.0814754694329605,121616,118920,118281,118437,213
582,2024-04-05,9500,11688,0.1872,9067,8673,0.0454,8693,7256,0.198,4362,4559,0.0432,1717,2376,0.2774,35810,36643,0.0227,5696,5768,0.0125,10254,11246,0.0882,12475,11089,0.125,20863,22318,0.0652,0.0812725627953771,121616,118920,118281,118437,213
583,2024-04-06,9500,11688,0.1872,9067,8673,0.0454,8697,7256,0.1986,4362,4559,0.0432,1717,2376,0.2774,35780,36643,0.0236,5746,5768,0.0038,10245,11246,0.089,12475,11089,0.125,20847,22318,0.0659,0.08134865278447088,121616,118920,118281,118436,213
584,2024-04-07,9500,11688,0.1872,9070,8673,0.0458,8701,7256,0.1991,4362,4559,0.0432,1714,2376,0.2786,35780,36643,0.0236,5746,5768,0.0038,10241,11246,0.0894,12475,11089,0.125,20847,22318,0.0659,0.08146701498972785,121616,118920,118281,118436,213
585,2024-04-08,9500,11688,0.1872,9072,8673,0.046,8702,7256,0.1993,4362,4559,0.0432,1712,2376,0.2795,35780,36643,0.0236,5741,5768,0.0047,10246,11246,0.0889,12475,11089,0.125,20847,22318,0.0659,0.08150928720589105,121616,118920,118281,118437,213
586,2024-04-09,9500,11688,0.1872,9073,8673,0.0461,8709,7256,0.2002,4362,4559,0.0432,1711,2376,0.2799,35780,36643,0.0236,5741,5768,0.0047,10238,11246,0.0896,12475,11089,0.125,20847,22318,0.0659,0.08165301274084595,121616,118919,118281,118436,213
587,2024-04-10,9500,11688,0.1872,9074,8673,0.0462,8706,7256,0.1998,4362,4559,0.0432,1710,2376,0.2803,35780,36643,0.0236,5733,5768,0.0061,10250,11246,0.0886,12475,11089,0.125,20847,22318,0.0659,0.08161074052468274,121616,118920,118281,118437,213
588,2024-04-11,9500,11688,0.1872,9075,8673,0.0464,8710,7256,0.2004,4362,4559,0.0432,1709,2376,0.2807,35780,36643,0.0236,5733,5768,0.0061,10244,11246,0.0891,12475,11089,0.125,20847,22318,0.0659,0.08171219384347443,121616,118921,118281,118435,213
589,2024-04-12,9500,11688,0.1872,9065,8673,0.0452,8718,7256,0.2015,4362,4559,0.0432,1719,2376,0.2765,35780,36643,0.0236,5733,5768,0.0061,10236,11246,0.0898,12475,11089,0.125,20847,22318,0.0659,0.08167837607054387,121616,118920,118281,118435,213
590,2024-04-13,9500,11688,0.1872,9068,8673,0.0455,8711,7256,0.2005,4362,4559,0.0432,1716,2376,0.2778,35780,36643,0.0236,5728,5768,0.0069,10248,11246,0.0887,12475,11089,0.125,20847,22318,0.0659,0.08161074052468274,121616,118918,118281,118435,213
591,2024-04-14,9500,11688,0.1872,9070,8673,0.0458,8716,7256,0.2012,4362,4559,0.0432,1714,2376,0.2786,35780,36643,0.0236,5728,5768,0.0069,10244,11246,0.0891,12475,11089,0.125,20847,22318,0.0659,0.08172064828670708,121616,118919,118281,118436,213
592,2024-04-15,9500,11688,0.1872,9072,8673,0.046,8719,7256,0.2016,4362,4559,0.0432,1712,2376,0.2795,35780,36643,0.0236,5728,5768,0.0069,10243,11246,0.0892,12475,11089,0.125,20847,22318,0.0659,0.08178828383256821,121616,118921,118281,118438,213
593,2024-04-16,9500,11688,0.1872,9074,8673,0.0462,8723,7256,0.2022,4362,4559,0.0432,1710,2376,0.2803,35780,36643,0.0236,5728,5768,0.0069,10239,11246,0.0895,12475,11089,0.125,20847,22318,0.0659,0.0818897371513599,121616,118921,118281,118438,213
594,2024-04-17,9500,11688,0.1872,9076,8673,0.0465,8724,7256,0.2023,4362,4559,0.0432,1708,2376,0.2811,35780,36643,0.0236,5724,5768,0.0076,10242,11246,0.0893,12475,11089,0.125,20847,22318,0.0659,0.08194046381075575,121616,118921,118281,118438,213
595,2024-04-18,9500,11688,0.1872,9067,8673,0.0454,8729,7256,0.203,4362,4559,0.0432,1717,2376,0.2774,35780,36643,0.0236,5724,5768,0.0076,10237,11246,0.0897,12475,11089,0.125,20847,22318,0.0659,0.08187282826489461,121616,118921,118281,118438,213
596,2024-04-19,9500,11688,0.1872,9069,8673,0.0457,8720,7256,0.2018,4362,4559,0.0432,1715,2376,0.2782,35780,36643,0.0236,5716,5768,0.009,10254,11246,0.0882,12475,11089,0.125,20847,22318,0.0659,0.08175446605963764,121616,118921,118281,118438,213
597,2024-04-20,9500,11688,0.1872,9070,8673,0.0458,8727,7256,0.2027,4362,4559,0.0432,1714,2376,0.2786,35780,36643,0.0236,5716,5768,0.009,10246,11246,0.0889,12475,11089,0.125,20847,22318,0.0659,0.08189819159459254,121616,118922,118281,118437,213
598,2024-04-21,9500,11688,0.1872,9073,8673,0.0461,8730,7256,0.2031,4362,4559,0.0432,1711,2376,0.2799,35780,36643,0.0236,5716,5768,0.009,10243,11246,0.0892,12475,11089,0.125,20847,22318,0.0659,0.08199964491338423,121616,118922,118281,118437,213
599,2024-04-22,9500,11688,0.1872,9074,8673,0.0462,8735,7256,0.2038,4362,4559,0.0432,1710,2376,0.2803,35780,36643,0.0236,5716,5768,0.009,10238,11246,0.0896,12475,11089,0.125,20847,22318,0.0659,0.08210109823217591,121616,118921,118281,118437,213
600,2024-04-23,9500,11688,0.1872,9074,8673,0.0462,8728,7256,0.2029,4362,4559,0.0432,1710,2376,0.2803,35780,36643,0.0236,5712,5768,0.0097,10250,11246,0.0886,12475,11089,0.125,20847,22318,0.0659,0.0819742815836863,121616,118921,118281,118438,213
601,2024-04-24,9500,11688,0.1872,9075,8673,0.0464,8738,7256,0.2042,4362,4559,0.0432,1709,2376,0.2807,35780,36643,0.0236,5712,5768,0.0097,10240,11246,0.0895,12475,11089,0.125,20847,22318,0.0659,0.08216027933480441,121616,118921,118281,118438,213
602,2024-04-25,9500,11688,0.1872,9066,8673,0.0453,8739,7256,0.2044,4362,4559,0.0432,1718,2376,0.2769,35780,36643,0.0236,5706,5768,0.0107,10245,11246,0.089,12475,11089,0.125,20847,22318,0.0659,0.08202500824308215,121616,118921,118281,118438,213
603,2024-04-26,9500,11688,0.1872,9066,8673,0.0453,8743,7256,0.2049,4362,4559,0.0432,1718,2376,0.2769,35780,36643,0.0236,5706,5768,0.0107,10241,11246,0.0894,12475,11089,0.125,20847,22318,0.0659,0.08209264378894328,121616,118921,118281,118438,213
604,2024-04-27,9500,11688,0.1872,9069,8673,0.0457,8732,7256,0.2034,4362,4559,0.0432,1715,2376,0.2782,35780,36643,0.0236,5700,5768,0.0118,10257,11246,0.0879,12475,11089,0.125,20847,22318,0.0659,0.08196582714045367,121616,118920,118281,118437,213
605,2024-04-28,9500,11688,0.1872,9072,8673,0.046,8738,7256,0.2042,4362,4559,0.0432,1712,2376,0.2795,35780,36643,0.0236,5700,5768,0.0118,10251,11246,0.0885,12475,11089,0.125,20847,22318,0.0659,0.0821180071186412,121616,118920,118281,118437,213
606,2024-04-29,9500,11688,0.1872,9074,8673,0.0462,8741,7256,0.2047,4362,4559,0.0432,1710,2376,0.2803,35780,36643,0.0236,5700,5768,0.0118,10246,11246,0.0889,12475,11089,0.125,20847,22318,0.0659,0.08221946043743289,121616,118920,118281,118435,213
607,2024-04-30,9500,11688,0.1872,9078,8673,0.0467,8743,7256,0.2049,4362,4559,0.0432,1706,2376,0.282,35780,36643,0.0236,5700,5768,0.0118,10244,11246,0.0891,12475,11089,0.125,20847,22318,0.0659,0.08232091375622458,121616,118920,118281,118435,213
608,2024-05-01,9500,11688,0.1872,9066,8673,0.0453,8749,7256,0.2058,4362,4559,0.0432,1718,2376,0.2769,35780,36643,0.0236,5700,5768,0.0118,10238,11246,0.0896,12475,11089,0.125,20847,22318,0.0659,0.08221946043743289,121616,118919,118281,118435,213
609,2024-05-02,9500,11688,0.1872,9068,8673,0.0455,8743,7256,0.2049,4362,4559,0.0432,1715,2376,0.2782,35780,36643,0.0236,5694,5768,0.0128,10251,11246,0.0885,12475,11089,0.125,20847,22318,0.0659,0.08215182489157176,121616,118919,118281,118435,213
610,2024-05-03,9500,11688,0.1872,9068,8673,0.0455,8749,7256,0.2058,4362,4559,0.0432,1715,2376,0.2782,35751,36643,0.0243,5757,5768,0.0019,10240,11246,0.0895,12475,11089,0.125,20819,22318,0.0672,0.08224482376713081,121616,118920,118281,118436,213
611,2024-05-04,9500,11688,0.1872,9071,8673,0.0459,8741,7256,0.2047,4362,4559,0.0432,1712,2376,0.2795,35751,36643,0.0243,5746,5768,0.0038,10258,11246,0.0879,12475,11089,0.125,20819,22318,0.0672,0.08216873377803705,121616,118919,118281,118435,213
612,2024-05-05,9500,11688,0.1872,9071,8673,0.0459,8748,7256,0.2056,4362,4559,0.0432,1712,2376,0.2795,35751,36643,0.0243,5746,5768,0.0038,10251,11246,0.0885,12475,11089,0.125,20819,22318,0.0672,0.08228709598329402,121616,118920,118281,118435,213
613,2024-05-06,9500,11688,0.1872,9073,8673,0.0461,8751,7256,0.206,4362,4559,0.0432,1710,2376,0.2803,35751,36643,0.0243,5746,5768,0.0038,10247,11246,0.0888,12475,11089,0.125,20819,22318,0.0672,0.08238009485885307,121616,118921,118281,118434,213
614,2024-05-07,9500,11688,0.1872,9075,8673,0.0464,8756,7256,0.2067,4362,4559,0.0432,1708,2376,0.2811,35751,36643,0.0243,5746,5768,0.0038,10242,11246,0.0893,12475,11089,0.125,20819,22318,0.0672,0.08249845706411005,121616,118921,118281,118434,213
615,2024-05-08,9500,11688,0.1872,9063,8673,0.045,8761,7256,0.2074,4362,4559,0.0432,1720,2376,0.2761,35751,36643,0.0243,5746,5768,0.0038,10237,11246,0.0897,12475,11089,0.125,20819,22318,0.0672,0.08238009485885307,121616,118921,118281,118434,213
616,2024-05-09,9500,11688,0.1872,9064,8673,0.0451,8765,7256,0.208,4362,4559,0.0432,1719,2376,0.2765,35751,36643,0.0243,5739,5768,0.005,10243,11246,0.0892,12475,11089,0.125,20819,22318,0.0672,0.08243927596148155,121616,118921,118281,118437,213
617,2024-05-10,9500,11688,0.1872,9070,8673,0.0458,8772,7256,0.2089,4362,4559,0.0432,1713,2376,0.279,35751,36643,0.0243,5739,5768,0.005,10237,11246,0.0897,12475,11089,0.125,20819,22318,0.0672,0.08265063704229758,121616,118922,118281,118438,213
618,2024-05-11,9500,11688,0.1872,9075,8673,0.0464,8771,7256,0.2088,4362,4559,0.0432,1708,2376,0.2811,35751,36643,0.0243,5737,5768,0.0054,10240,11246,0.0895,12475,11089,0.125,20819,22318,0.0672,0.08271827258815871,121616,118922,118281,118438,213
619,2024-05-12,9500,11688,0.1872,9068,8673,0.0455,8763,7256,0.2077,4362,4559,0.0432,1715,2376,0.2782,35751,36643,0.0243,5735,5768,0.0057,10249,11246,0.0887,12475,11089,0.125,20819,22318,0.0672,0.08247309373441213,121616,118921,118281,118437,213
620,2024-05-13,9500,11688,0.1872,9069,8673,0.0457,8770,7256,0.2087,4362,4559,0.0432,1714,2376,0.2786,35751,36643,0.0243,5735,5768,0.0057,10242,11246,0.0893,12475,11089,0.125,20819,22318,0.0672,0.08260836482613437,121616,118921,118281,118437,213
621,2024-05-14,9500,11688,0.1872,9070,8673,0.0458,8776,7256,0.2095,4362,4559,0.0432,1713,2376,0.279,35751,36643,0.0243,5735,5768,0.0057,10237,11246,0.0897,12475,11089,0.125,20819,22318,0.0672,0.08271827258815871,121616,118922,118281,118438,213
622,2024-05-15,9500,11688,0.1872,9076,8673,0.0465,8771,7256,0.2088,4362,4559,0.0432,1707,2376,0.2816,35751,36643,0.0243,5728,5768,0.0069,10249,11246,0.0887,12475,11089,0.125,20819,22318,0.0672,0.08273518147462398,121616,118922,118281,118438,213
623,2024-05-16,9500,11688,0.1872,9061,8673,0.0447,8777,7256,0.2096,4362,4559,0.0432,1723,2376,0.2748,35751,36643,0.0243,5728,5768,0.0069,10243,11246,0.0892,12475,11089,0.125,20819,22318,0.0672,0.08257454705320381,121616,118922,118281,118439,213
624,2024-05-17,9500,11688,0.1872,9063,8673,0.045,8781,7256,0.2102,4362,4559,0.0432,1721,2376,0.2757,35751,36643,0.0243,5728,5768,0.0069,10239,11246,0.0895,12475,11089,0.125,20819,22318,0.0672,0.0826760003719955,121616,118922,118281,118439,213
625,2024-05-18,9500,11688,0.1872,9066,8673,0.0453,8773,7256,0.2091,4362,4559,0.0432,1718,2376,0.2769,35751,36643,0.0243,5724,5768,0.0076,10251,11246,0.0885,12475,11089,0.125,20819,22318,0.0672,0.08259145593966909,121616,118922,118281,118439,213
626,2024-05-19,9500,11688,0.1872,9068,8673,0.0455,8776,7256,0.2095,4362,4559,0.0432,1716,2376,0.2778,35751,36643,0.0243,5724,5768,0.0076,10248,11246,0.0887,12475,11089,0.125,20819,22318,0.0672,0.0826760003719955,121616,118922,118281,118439,213
627,2024-05-20,9500,11688,0.1872,9071,8673,0.0459,8780,7256,0.21,4362,4559,0.0432,1713,2376,0.279,35751,36643,0.0243,5724,5768,0.0076,10243,11246,0.0892,12475,11089,0.125,20819,22318,0.0672,0.08280281702048511,121616,118921,118281,118438,213
628,2024-05-21,9500,11688,0.1872,9072,8673,0.046,8782,7256,0.2103,4362,4559,0.0432,1712,2376,0.2795,35751,36643,0.0243,5724,5768,0.0076,10241,11246,0.0894,12475,11089,0.125,20819,22318,0.0672,0.08285354367988096,121616,118921,118281,118438,213
629,2024-05-22,9500,11688,0.1872,9075,8673,0.0464,8780,7256,0.21,4362,4559,0.0432,1709,2376,0.2807,35751,36643,0.0243,5720,5768,0.0083,10247,11246,0.0888,12475,11089,0.125,20819,22318,0.0672,0.08287045256634624,121616,118921,118281,118438,213
630,2024-05-23,9500,11688,0.1872,9073,8673,0.0461,8781,7256,0.2102,4362,4559,0.0432,1711,2376,0.2799,35751,36643,0.0243,5720,5768,0.0083,10246,11246,0.0889,12475,11089,0.125,20819,22318,0.0672,0.08285354367988096,121616,118921,118281,118438,213
631,2024-05-24,9500,11688,0.1872,9076,8673,0.0465,8787,7256,0.211,4362,4559,0.0432,1708,2376,0.2811,35751,36643,0.0243,5720,5768,0.0083,10240,11246,0.0895,12475,11089,0.125,20819,22318,0.0672,0.08300572365806849,121616,118921,118281,118438,213
632,2024-05-25,9500,11688,0.1872,9076,8673,0.0465,8786,7256,0.2109,4362,4559,0.0432,1708,2376,0.2811,35751,36643,0.0243,5713,5768,0.0095,10248,11246,0.0887,12475,11089,0.125,20819,22318,0.0672,0.08298881477160322,121616,118921,118281,118438,213
633,2024-05-26,9500,11688,0.1872,9065,8673,0.0452,8788,7256,0.2111,4362,4559,0.0432,1719,2376,0.2765,35751,36643,0.0243,5713,5768,0.0095,10246,11246,0.0889,12475,11089,0.125,20819,22318,0.0672,0.08283663479341567,121616,118921,118281,118438,213
634,2024-05-27,9500,11688,0.1872,9066,8673,0.0453,8791,7256,0.2115,4362,4559,0.0432,1718,2376,0.2769,35751,36643,0.0243,5713,5768,0.0095,10242,11246,0.0893,12475,11089,0.125,20819,22318,0.0672,0.08291272478250945,121616,118921,118281,118437,213
635,2024-05-28,9500,11688,0.1872,9067,8673,0.0454,8797,7256,0.2124,4362,4559,0.0432,1717,2376,0.2774,35751,36643,0.0243,5713,5768,0.0095,10235,11246,0.0899,12475,11089,0.125,20819,22318,0.0672,0.08303954143099906,121616,118920,118281,118436,213
636,2024-05-29,9500,11688,0.1872,9069,8673,0.0457,8790,7256,0.2114,4362,4559,0.0432,1715,2376,0.2782,35751,36643,0.0243,5705,5768,0.0109,10250,11246,0.0886,12475,11089,0.125,20819,22318,0.0672,0.08295499699867265,121616,118919,118281,118436,213
637,2024-05-30,9500,11688,0.1872,9071,8673,0.0459,8798,7256,0.2125,4362,4559,0.0432,1713,2376,0.279,35751,36643,0.0243,5705,5768,0.0109,10241,11246,0.0894,12475,11089,0.125,20819,22318,0.0672,0.08313254030655812,121616,118918,118281,118435,213
638,2024-05-31,9500,11688,0.1872,9072,8673,0.046,8792,7256,0.2117,4362,4559,0.0432,1712,2376,0.2795,35751,36643,0.0243,5696,5768,0.0125,10257,11246,0.0879,12475,11089,0.125,20819,22318,0.0672,0.08303954143099906,121616,118919,118281,118436,213
639,2024-06-01,9500,11688,0.1872,9075,8673,0.0464,8795,7256,0.2121,4362,4559,0.0432,1709,2376,0.2807,35727,36643,0.025,5738,5768,0.0052,10250,11246,0.0886,12475,11089,0.125,20804,22318,0.0678,0.08314944919302339,121616,118920,118281,118435,213
640,2024-06-02,9500,11688,0.1872,9069,8673,0.0457,8798,7256,0.2125,4362,4559,0.0432,1715,2376,0.2782,35727,36643,0.025,5738,5768,0.0052,10246,11246,0.0889,12475,11089,0.125,20804,22318,0.0678,0.0831071769768602,121616,118920,118281,118434,213
641,2024-06-03,9500,11688,0.1872,9070,8673,0.0458,8805,7256,0.2135,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5738,5768,0.0052,10237,11246,0.0897,12475,11089,0.125,20804,22318,0.0678,0.08326781139828036,121616,118918,118281,118431,213
642,2024-06-04,9500,11688,0.1872,9070,8673,0.0458,8795,7256,0.2121,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5735,5768,0.0057,10251,11246,0.0885,12475,11089,0.125,20804,22318,0.0678,0.08309026809039491,121616,118916,118281,118432,213
643,2024-06-05,9500,11688,0.1872,9073,8673,0.0461,8797,7256,0.2124,4362,4559,0.0432,1710,2376,0.2803,35727,36643,0.025,5735,5768,0.0057,10248,11246,0.0887,12475,11089,0.125,20804,22318,0.0678,0.08318326696595396,121616,118918,118281,118431,213
644,2024-06-06,9500,11688,0.1872,9073,8673,0.0461,8799,7256,0.2127,4362,4559,0.0432,1710,2376,0.2803,35727,36643,0.025,5735,5768,0.0057,10244,11246,0.0891,12475,11089,0.125,20804,22318,0.0678,0.0832339936253498,121616,118917,118281,118429,213
645,2024-06-07,9500,11688,0.1872,9073,8673,0.0461,8800,7256,0.2128,4362,4559,0.0432,1710,2376,0.2803,35727,36643,0.025,5735,5768,0.0057,10243,11246,0.0892,12475,11089,0.125,20804,22318,0.0678,0.08325090251181508,121616,118916,118281,118429,213
646,2024-06-08,9500,11688,0.1872,9073,8673,0.0461,8802,7256,0.2131,4362,4559,0.0432,1710,2376,0.2803,35727,36643,0.025,5735,5768,0.0057,10244,11246,0.0891,12475,11089,0.125,20804,22318,0.0678,0.08325935695504773,121616,118918,118281,118432,213
647,2024-06-09,9500,11688,0.1872,9075,8673,0.0464,8805,7256,0.2135,4362,4559,0.0432,1708,2376,0.2811,35727,36643,0.025,5735,5768,0.0057,10242,11246,0.0893,12475,11089,0.125,20804,22318,0.0678,0.0833354469441415,121616,118919,118281,118433,213
648,2024-06-10,9500,11688,0.1872,9065,8673,0.0452,8814,7256,0.2147,4362,4559,0.0432,1719,2376,0.2765,35727,36643,0.025,5735,5768,0.0057,10234,11246,0.09,12475,11089,0.125,20804,22318,0.0678,0.08330162917121094,121616,118920,118281,118435,213
649,2024-06-11,9500,11688,0.1872,9068,8673,0.0455,8807,7256,0.2138,4362,4559,0.0432,1716,2376,0.2778,35727,36643,0.025,5730,5768,0.0066,10246,11246,0.0889,12475,11089,0.125,20804,22318,0.0678,0.0832339936253498,121616,118918,118281,118435,213
650,2024-06-12,9500,11688,0.1872,9071,8673,0.0459,8811,7256,0.2143,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5730,5768,0.0066,10242,11246,0.0893,12475,11089,0.125,20804,22318,0.0678,0.08335235583060678,121616,118918,118281,118435,213
651,2024-06-13,9500,11688,0.1872,9072,8673,0.046,8816,7256,0.215,4362,4559,0.0432,1712,2376,0.2795,35727,36643,0.025,5730,5768,0.0066,10238,11246,0.0896,12475,11089,0.125,20804,22318,0.0678,0.08344535470616582,121616,118919,118281,118436,213
652,2024-06-14,9500,11688,0.1872,9072,8673,0.046,8809,7256,0.214,4362,4559,0.0432,1712,2376,0.2795,35727,36643,0.025,5725,5768,0.0075,10250,11246,0.0886,12475,11089,0.125,20804,22318,0.0678,0.08332699250090886,121616,118919,118281,118436,213
653,2024-06-15,9500,11688,0.1872,9073,8673,0.0461,8814,7256,0.2147,4362,4559,0.0432,1711,2376,0.2799,35727,36643,0.025,5725,5768,0.0075,10244,11246,0.0891,12475,11089,0.125,20804,22318,0.0678,0.08343690026293318,121616,118921,118281,118435,213
654,2024-06-16,9500,11688,0.1872,9073,8673,0.0461,8818,7256,0.2153,4362,4559,0.0432,1711,2376,0.2799,35727,36643,0.025,5725,5768,0.0075,10240,11246,0.0895,12475,11089,0.125,20804,22318,0.0678,0.08350453580879431,121616,118921,118281,118435,213
655,2024-06-17,9500,11688,0.1872,9075,8673,0.0464,8816,7256,0.215,4362,4559,0.0432,1709,2376,0.2807,35727,36643,0.025,5723,5768,0.0078,10247,11246,0.0888,12475,11089,0.125,20804,22318,0.0678,0.08347917247909639,121616,118921,118281,118438,213
656,2024-06-18,9500,11688,0.1872,9072,8673,0.046,8819,7256,0.2154,4362,4559,0.0432,1712,2376,0.2795,35727,36643,0.025,5723,5768,0.0078,10242,11246,0.0893,12475,11089,0.125,20804,22318,0.0678,0.08349608136556166,121616,118921,118281,118436,213
657,2024-06-19,9500,11688,0.1872,9073,8673,0.0461,8825,7256,0.2162,4362,4559,0.0432,1711,2376,0.2799,35727,36643,0.025,5723,5768,0.0078,10236,11246,0.0898,12475,11089,0.125,20804,22318,0.0678,0.08361444357081864,121616,118920,118281,118436,213
658,2024-06-20,9500,11688,0.1872,9076,8673,0.0465,8819,7256,0.2154,4362,4559,0.0432,1707,2376,0.2816,35727,36643,0.025,5721,5768,0.0081,10245,11246,0.089,12475,11089,0.125,20804,22318,0.0678,0.0835637169114228,121616,118920,118281,118436,213
659,2024-06-21,9500,11688,0.1872,9071,8673,0.0459,8827,7256,0.2165,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5721,5768,0.0081,10238,11246,0.0896,12475,11089,0.125,20804,22318,0.0678,0.08359753468435337,121616,118921,118281,118438,213
660,2024-06-22,9500,11688,0.1872,9071,8673,0.0459,8821,7256,0.2157,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5718,5768,0.0087,10247,11246,0.0888,12475,11089,0.125,20804,22318,0.0678,0.08349608136556166,121616,118921,118281,118438,213
661,2024-06-23,9500,11688,0.1872,9072,8673,0.046,8825,7256,0.2162,4362,4559,0.0432,1712,2376,0.2795,35727,36643,0.025,5718,5768,0.0087,10242,11246,0.0893,12475,11089,0.125,20804,22318,0.0678,0.08358908024112072,121616,118920,118281,118437,213
662,2024-06-24,9500,11688,0.1872,9073,8673,0.0461,8833,7256,0.2173,4362,4559,0.0432,1711,2376,0.2799,35727,36643,0.025,5718,5768,0.0087,10234,11246,0.09,12475,11089,0.125,20804,22318,0.0678,0.08374126021930826,121616,118920,118281,118437,213
663,2024-06-25,9500,11688,0.1872,9075,8673,0.0464,8825,7256,0.2162,4362,4559,0.0432,1708,2376,0.2811,35727,36643,0.025,5714,5768,0.0094,10247,11246,0.0888,12475,11089,0.125,20804,22318,0.0678,0.08363980690051656,121616,118921,118281,118437,213
664,2024-06-26,9500,11688,0.1872,9070,8673,0.0458,8828,7256,0.2166,4362,4559,0.0432,1714,2376,0.2786,35727,36643,0.025,5714,5768,0.0094,10243,11246,0.0892,12475,11089,0.125,20804,22318,0.0678,0.083605989127586,121616,118920,118281,118437,213
665,2024-06-27,9500,11688,0.1872,9072,8673,0.046,8832,7256,0.2172,4362,4559,0.0432,1712,2376,0.2795,35727,36643,0.025,5714,5768,0.0094,10240,11246,0.0895,12475,11089,0.125,20804,22318,0.0678,0.08369898800314506,121616,118921,118281,118438,213
666,2024-06-28,9500,11688,0.1872,9073,8673,0.0461,8829,7256,0.2168,4362,4559,0.0432,1711,2376,0.2799,35727,36643,0.025,5707,5768,0.0106,10250,11246,0.0886,12475,11089,0.125,20804,22318,0.0678,0.08366517023021448,121616,118921,118281,118438,213
667,2024-06-29,9500,11688,0.1872,9076,8673,0.0465,8835,7256,0.2176,4362,4559,0.0432,1708,2376,0.2811,35727,36643,0.025,5707,5768,0.0106,10242,11246,0.0893,12475,11089,0.125,20804,22318,0.0678,0.0838342590948673,121616,118919,118281,118436,213
668,2024-06-30,9500,11688,0.1872,9069,8673,0.0457,8838,7256,0.218,4362,4559,0.0432,1715,2376,0.2782,35727,36643,0.025,5707,5768,0.0106,10240,11246,0.0895,12475,11089,0.125,20804,22318,0.0678,0.08375816910577354,121616,118920,118281,118437,213
669,2024-07-01,9500,11688,0.1872,9069,8673,0.0457,8826,7256,0.2164,4362,4559,0.0432,1715,2376,0.2782,35727,36643,0.025,5703,5768,0.0113,10258,11246,0.0879,12475,11089,0.125,20804,22318,0.0678,0.08353835358172487,121616,118922,118281,118439,213
670,2024-07-02,9500,11688,0.1872,9070,8673,0.0458,8830,7256,0.2169,4362,4559,0.0432,1713,2376,0.279,35727,36643,0.025,5703,5768,0.0113,10253,11246,0.0883,12475,11089,0.125,20804,22318,0.0678,0.08363980690051656,121616,118922,118281,118437,213
671,2024-07-03,9500,11688,0.1872,9073,8673,0.0461,8838,7256,0.218,4362,4559,0.0432,1710,2376,0.2803,35727,36643,0.025,5703,5768,0.0113,10243,11246,0.0892,12475,11089,0.125,20804,22318,0.0678,0.08384271353809995,121616,118922,118281,118435,213
